k, id_centroide, dim1, dim2, dim3, dim4, 
147, 65, 7.000000, 3.200000, 4.700000, 1.400000, 
147, 66, 7.700000, 2.800000, 6.700000, 2.000000, 
147, 67, 4.700000, 3.200000, 1.600000, 0.200000, 
147, 68, 6.100000, 3.000000, 4.600000, 1.400000, 
147, 69, 5.000000, 3.500000, 1.300000, 0.300000, 
147, 70, 4.400000, 2.900000, 1.400000, 0.200000, 
147, 71, 6.100000, 2.800000, 4.700000, 1.200000, 
147, 72, 6.000000, 2.900000, 4.500000, 1.500000, 
147, 73, 5.200000, 3.400000, 1.400000, 0.200000, 
147, 74, 5.500000, 4.200000, 1.400000, 0.200000, 
147, 75, 6.400000, 3.200000, 5.300000, 2.300000, 
147, 76, 5.100000, 3.800000, 1.500000, 0.300000, 
147, 77, 6.300000, 2.900000, 5.600000, 1.800000, 
147, 78, 4.900000, 2.400000, 3.300000, 1.000000, 
147, 79, 5.400000, 3.400000, 1.700000, 0.200000, 
147, 80, 6.300000, 2.800000, 5.100000, 1.500000, 
147, 81, 7.700000, 2.600000, 6.900000, 2.300000, 
147, 82, 6.200000, 2.200000, 4.500000, 1.500000, 
147, 83, 7.700000, 3.000000, 6.100000, 2.300000, 
147, 84, 5.100000, 3.800000, 1.900000, 0.400000, 
147, 85, 4.600000, 3.400000, 1.400000, 0.300000, 
147, 86, 5.800000, 2.600000, 4.000000, 1.200000, 
147, 87, 5.200000, 4.100000, 1.500000, 0.100000, 
147, 88, 7.700000, 3.800000, 6.700000, 2.200000, 
147, 89, 5.600000, 3.000000, 4.100000, 1.300000, 
147, 90, 4.400000, 3.200000, 1.300000, 0.200000, 
147, 91, 6.400000, 2.800000, 5.600000, 2.100000, 
147, 92, 6.300000, 2.500000, 4.900000, 1.500000, 
147, 93, 5.000000, 3.300000, 1.400000, 0.200000, 
147, 94, 6.400000, 2.900000, 4.300000, 1.300000, 
147, 95, 4.300000, 3.000000, 1.100000, 0.100000, 
147, 96, 5.000000, 3.400000, 1.500000, 0.200000, 
147, 97, 5.000000, 3.000000, 1.600000, 0.200000, 
147, 98, 5.700000, 2.900000, 4.200000, 1.300000, 
147, 99, 6.300000, 2.500000, 5.000000, 1.900000, 
147, 100, 5.800000, 2.700000, 5.100000, 1.900000, 
147, 101, 5.500000, 2.300000, 4.000000, 1.300000, 
147, 102, 5.000000, 3.600000, 1.400000, 0.200000, 
147, 103, 6.700000, 3.100000, 5.600000, 2.400000, 
147, 104, 6.700000, 3.000000, 5.200000, 2.300000, 
147, 105, 5.500000, 2.400000, 3.700000, 1.000000, 
147, 106, 5.300000, 3.700000, 1.500000, 0.200000, 
147, 107, 5.800000, 4.000000, 1.200000, 0.200000, 
147, 108, 4.900000, 3.100000, 1.500000, 0.100000, 
147, 109, 6.000000, 2.200000, 4.000000, 1.000000, 
147, 110, 5.700000, 2.800000, 4.500000, 1.300000, 
147, 111, 5.700000, 2.800000, 4.100000, 1.300000, 
147, 112, 6.300000, 2.700000, 4.900000, 1.800000, 
147, 113, 6.900000, 3.200000, 5.700000, 2.300000, 
147, 114, 6.100000, 2.600000, 5.600000, 1.400000, 
147, 115, 5.000000, 3.500000, 1.600000, 0.600000, 
147, 116, 7.600000, 3.000000, 6.600000, 2.100000, 
147, 117, 5.100000, 3.500000, 1.400000, 0.300000, 
147, 118, 5.500000, 3.000000, 4.500000, 1.500000, 
147, 119, 6.500000, 2.800000, 4.600000, 1.500000, 
147, 120, 5.600000, 2.500000, 3.900000, 1.100000, 
147, 121, 5.600000, 2.700000, 4.200000, 1.300000, 
147, 122, 5.400000, 3.400000, 1.500000, 0.400000, 
147, 123, 5.500000, 3.500000, 1.300000, 0.200000, 
147, 124, 4.400000, 3.000000, 1.300000, 0.200000, 
147, 125, 6.000000, 2.200000, 5.000000, 1.500000, 
147, 126, 7.900000, 3.800000, 6.400000, 2.000000, 
147, 127, 5.100000, 3.400000, 1.500000, 0.200000, 
147, 128, 4.600000, 3.600000, 1.000000, 0.200000, 
147, 129, 5.000000, 3.200000, 1.200000, 0.200000, 
147, 130, 6.600000, 2.900000, 4.600000, 1.300000, 
147, 131, 4.900000, 3.100000, 1.500000, 0.100000, 
147, 132, 6.200000, 2.800000, 4.800000, 1.800000, 
147, 133, 6.500000, 3.000000, 5.800000, 2.200000, 
147, 134, 6.400000, 2.800000, 5.600000, 2.200000, 
147, 135, 5.700000, 2.600000, 3.500000, 1.000000, 
147, 136, 6.600000, 3.000000, 4.400000, 1.400000, 
147, 137, 6.900000, 3.100000, 5.100000, 2.300000, 
147, 138, 6.400000, 3.100000, 5.500000, 1.800000, 
147, 139, 7.200000, 3.000000, 5.800000, 1.600000, 
147, 140, 4.800000, 3.100000, 1.600000, 0.200000, 
147, 141, 5.800000, 2.700000, 3.900000, 1.200000, 
147, 142, 6.300000, 3.300000, 4.700000, 1.600000, 
147, 143, 5.700000, 3.800000, 1.700000, 0.300000, 
147, 144, 5.400000, 3.700000, 1.500000, 0.200000, 
147, 145, 6.000000, 2.700000, 5.100000, 1.600000, 
147, 146, 7.100000, 3.000000, 5.900000, 2.100000, 
148, 0, 4.600000, 3.600000, 1.000000, 0.200000, 
148, 1, 5.500000, 2.400000, 3.800000, 1.100000, 
148, 2, 6.700000, 3.000000, 5.200000, 2.300000, 
148, 3, 5.400000, 3.400000, 1.500000, 0.400000, 
148, 4, 4.300000, 3.000000, 1.100000, 0.100000, 
148, 5, 5.800000, 2.700000, 5.100000, 1.900000, 
148, 6, 4.900000, 3.100000, 1.500000, 0.100000, 
148, 7, 6.700000, 3.100000, 4.400000, 1.400000, 
148, 8, 6.400000, 3.200000, 4.500000, 1.500000, 
148, 9, 5.000000, 2.000000, 3.500000, 1.000000, 
148, 10, 5.900000, 3.000000, 4.200000, 1.500000, 
148, 11, 5.600000, 3.000000, 4.100000, 1.300000, 
148, 12, 5.200000, 2.700000, 3.900000, 1.400000, 
148, 13, 5.400000, 3.900000, 1.300000, 0.400000, 
148, 14, 4.800000, 3.100000, 1.600000, 0.200000, 
148, 15, 4.600000, 3.200000, 1.400000, 0.200000, 
148, 16, 4.600000, 3.100000, 1.500000, 0.200000, 
148, 17, 5.800000, 2.800000, 5.100000, 2.400000, 
148, 18, 5.700000, 2.800000, 4.500000, 1.300000, 
148, 19, 6.300000, 2.800000, 5.100000, 1.500000, 
148, 20, 7.200000, 3.600000, 6.100000, 2.500000, 
148, 21, 6.800000, 3.000000, 5.500000, 2.100000, 
148, 22, 7.600000, 3.000000, 6.600000, 2.100000, 
148, 23, 5.600000, 2.900000, 3.600000, 1.300000, 
148, 24, 5.700000, 3.800000, 1.700000, 0.300000, 
148, 25, 6.300000, 2.500000, 4.900000, 1.500000, 
148, 26, 4.700000, 3.200000, 1.600000, 0.200000, 
148, 27, 7.700000, 2.800000, 6.700000, 2.000000, 
148, 28, 6.400000, 2.900000, 4.300000, 1.300000, 
148, 29, 6.700000, 3.100000, 5.600000, 2.400000, 
148, 30, 7.400000, 2.800000, 6.100000, 1.900000, 
148, 31, 4.900000, 3.100000, 1.500000, 0.100000, 
148, 32, 5.000000, 3.500000, 1.600000, 0.600000, 
148, 33, 4.500000, 2.300000, 1.300000, 0.300000, 
148, 34, 4.900000, 2.500000, 4.500000, 1.700000, 
148, 35, 5.000000, 3.400000, 1.600000, 0.400000, 
148, 36, 4.900000, 2.400000, 3.300000, 1.000000, 
148, 37, 6.900000, 3.100000, 5.100000, 2.300000, 
148, 38, 5.800000, 2.700000, 4.100000, 1.000000, 
148, 39, 6.500000, 3.000000, 5.500000, 1.800000, 
148, 40, 6.500000, 3.000000, 5.800000, 2.200000, 
148, 41, 7.200000, 3.200000, 6.000000, 1.800000, 
148, 42, 6.400000, 2.700000, 5.300000, 1.900000, 
148, 43, 5.900000, 3.000000, 5.100000, 1.800000, 
148, 44, 5.100000, 3.800000, 1.500000, 0.300000, 
148, 45, 5.100000, 3.800000, 1.600000, 0.200000, 
148, 46, 5.900000, 3.200000, 4.800000, 1.800000, 
148, 47, 4.900000, 3.000000, 1.400000, 0.200000, 
148, 48, 6.200000, 3.400000, 5.400000, 2.300000, 
148, 49, 5.000000, 3.400000, 1.500000, 0.200000, 
148, 50, 5.100000, 2.500000, 3.000000, 1.100000, 
148, 51, 4.800000, 3.000000, 1.400000, 0.300000, 
148, 52, 5.600000, 3.000000, 4.500000, 1.500000, 
148, 53, 4.400000, 2.900000, 1.400000, 0.200000, 
148, 54, 5.000000, 3.000000, 1.600000, 0.200000, 
148, 55, 5.100000, 3.500000, 1.400000, 0.200000, 
148, 56, 5.500000, 2.300000, 4.000000, 1.300000, 
148, 57, 6.000000, 2.200000, 5.000000, 1.500000, 
148, 58, 6.000000, 3.400000, 4.500000, 1.600000, 
148, 59, 5.700000, 4.400000, 1.500000, 0.400000, 
148, 60, 5.700000, 2.800000, 4.100000, 1.300000, 
148, 61, 5.500000, 2.500000, 4.000000, 1.300000, 
148, 62, 6.400000, 3.200000, 5.300000, 2.300000, 
148, 63, 5.800000, 2.700000, 5.100000, 1.900000, 
148, 64, 5.500000, 2.600000, 4.400000, 1.200000, 
148, 65, 7.700000, 2.600000, 6.900000, 2.300000, 
148, 66, 4.800000, 3.400000, 1.900000, 0.200000, 
148, 67, 5.400000, 3.900000, 1.700000, 0.400000, 
148, 68, 5.400000, 3.400000, 1.700000, 0.200000, 
148, 69, 6.300000, 3.300000, 6.000000, 2.500000, 
148, 70, 6.700000, 2.500000, 5.800000, 1.800000, 
148, 71, 5.200000, 3.400000, 1.400000, 0.200000, 
148, 72, 6.100000, 3.000000, 4.900000, 1.800000, 
148, 73, 5.000000, 3.600000, 1.400000, 0.200000, 
148, 74, 7.200000, 3.000000, 5.800000, 1.600000, 
148, 75, 4.800000, 3.400000, 1.600000, 0.200000, 
148, 76, 5.400000, 3.700000, 1.500000, 0.200000, 
148, 77, 6.700000, 3.000000, 5.000000, 1.700000, 
148, 78, 6.700000, 3.100000, 4.700000, 1.500000, 
148, 79, 6.600000, 2.900000, 4.600000, 1.300000, 
148, 80, 6.000000, 3.000000, 4.800000, 1.800000, 
148, 81, 6.400000, 3.100000, 5.500000, 1.800000, 
148, 82, 6.100000, 2.600000, 5.600000, 1.400000, 
148, 83, 6.800000, 2.800000, 4.800000, 1.400000, 
148, 84, 6.000000, 2.200000, 4.000000, 1.000000, 
148, 85, 4.700000, 3.200000, 1.300000, 0.200000, 
148, 86, 5.800000, 4.000000, 1.200000, 0.200000, 
148, 87, 5.600000, 2.500000, 3.900000, 1.100000, 
148, 88, 5.300000, 3.700000, 1.500000, 0.200000, 
148, 89, 6.000000, 2.700000, 5.100000, 1.600000, 
148, 90, 7.700000, 3.000000, 6.100000, 2.300000, 
148, 91, 6.400000, 2.800000, 5.600000, 2.100000, 
148, 92, 7.300000, 2.900000, 6.300000, 1.800000, 
148, 93, 6.300000, 2.500000, 5.000000, 1.900000, 
148, 94, 6.500000, 2.800000, 4.600000, 1.500000, 
148, 95, 5.800000, 2.700000, 3.900000, 1.200000, 
148, 96, 6.200000, 2.800000, 4.800000, 1.800000, 
148, 97, 5.100000, 3.500000, 1.400000, 0.300000, 
148, 98, 5.500000, 2.400000, 3.700000, 1.000000, 
148, 99, 6.500000, 3.000000, 5.200000, 2.000000, 
148, 100, 6.900000, 3.100000, 5.400000, 2.100000, 
148, 101, 6.700000, 3.300000, 5.700000, 2.500000, 
148, 102, 5.400000, 3.000000, 4.500000, 1.500000, 
148, 103, 6.100000, 2.900000, 4.700000, 1.400000, 
148, 104, 6.850000, 3.200000, 5.800000, 2.300000, 
148, 105, 5.100000, 3.300000, 1.700000, 0.500000, 
148, 106, 5.600000, 2.800000, 4.900000, 2.000000, 
148, 107, 6.100000, 3.000000, 4.600000, 1.400000, 
148, 108, 5.700000, 2.950000, 4.200000, 1.250000, 
148, 109, 5.700000, 2.600000, 3.500000, 1.000000, 
148, 110, 6.300000, 2.900000, 5.600000, 1.800000, 
148, 111, 6.300000, 2.300000, 4.400000, 1.300000, 
148, 112, 5.500000, 4.200000, 1.400000, 0.200000, 
148, 113, 7.000000, 3.200000, 4.700000, 1.400000, 
148, 114, 6.500000, 3.200000, 5.100000, 2.000000, 
148, 115, 6.200000, 2.900000, 4.300000, 1.300000, 
148, 116, 5.500000, 3.500000, 1.300000, 0.200000, 
148, 117, 6.300000, 3.300000, 4.700000, 1.600000, 
148, 118, 4.400000, 3.000000, 1.300000, 0.200000, 
148, 119, 5.000000, 3.300000, 1.400000, 0.200000, 
148, 120, 7.900000, 3.800000, 6.400000, 2.000000, 
148, 121, 6.200000, 2.200000, 4.500000, 1.500000, 
148, 122, 5.700000, 2.500000, 5.000000, 2.000000, 
148, 123, 4.900000, 3.100000, 1.500000, 0.100000, 
148, 124, 6.600000, 3.000000, 4.400000, 1.400000, 
148, 125, 5.000000, 2.300000, 3.300000, 1.000000, 
148, 126, 4.600000, 3.400000, 1.400000, 0.300000, 
148, 127, 5.800000, 2.600000, 4.000000, 1.200000, 
148, 128, 6.300000, 3.400000, 5.600000, 2.400000, 
148, 129, 7.100000, 3.000000, 5.900000, 2.100000, 
148, 130, 6.900000, 3.100000, 4.900000, 1.500000, 
148, 131, 6.000000, 2.900000, 4.500000, 1.500000, 
148, 132, 6.100000, 2.800000, 4.700000, 1.200000, 
148, 133, 5.100000, 3.800000, 1.900000, 0.400000, 
148, 134, 6.100000, 2.800000, 4.000000, 1.300000, 
148, 135, 5.100000, 3.400000, 1.500000, 0.200000, 
148, 136, 5.100000, 3.700000, 1.500000, 0.400000, 
148, 137, 6.700000, 3.300000, 5.700000, 2.100000, 
148, 138, 6.400000, 2.800000, 5.600000, 2.200000, 
148, 139, 7.700000, 3.800000, 6.700000, 2.200000, 
148, 140, 5.200000, 3.500000, 1.500000, 0.200000, 
148, 141, 5.000000, 3.500000, 1.300000, 0.300000, 
148, 142, 4.400000, 3.200000, 1.300000, 0.200000, 
148, 143, 5.600000, 2.700000, 4.200000, 1.300000, 
148, 144, 4.800000, 3.000000, 1.400000, 0.100000, 
148, 145, 5.000000, 3.200000, 1.200000, 0.200000, 
148, 146, 5.200000, 4.100000, 1.500000, 0.100000, 
148, 147, 6.300000, 2.700000, 4.900000, 1.800000, 
149, 0, 5.100000, 3.800000, 1.500000, 0.300000, 
149, 1, 6.500000, 3.200000, 5.100000, 2.000000, 
149, 2, 4.900000, 2.500000, 4.500000, 1.700000, 
149, 3, 5.100000, 3.800000, 1.600000, 0.200000, 
149, 4, 6.700000, 3.100000, 5.600000, 2.400000, 
149, 5, 7.100000, 3.000000, 5.900000, 2.100000, 
149, 6, 6.400000, 2.700000, 5.300000, 1.900000, 
149, 7, 5.000000, 3.400000, 1.500000, 0.200000, 
149, 8, 5.000000, 2.300000, 3.300000, 1.000000, 
149, 9, 5.900000, 3.200000, 4.800000, 1.800000, 
149, 10, 6.100000, 2.900000, 4.700000, 1.400000, 
149, 11, 6.100000, 2.800000, 4.000000, 1.300000, 
149, 12, 5.700000, 2.600000, 3.500000, 1.000000, 
149, 13, 4.900000, 3.100000, 1.500000, 0.100000, 
149, 14, 6.700000, 2.500000, 5.800000, 1.800000, 
149, 15, 5.500000, 2.400000, 3.800000, 1.100000, 
149, 16, 6.100000, 2.600000, 5.600000, 1.400000, 
149, 17, 5.800000, 2.600000, 4.000000, 1.200000, 
149, 18, 6.000000, 3.400000, 4.500000, 1.600000, 
149, 19, 5.700000, 2.900000, 4.200000, 1.300000, 
149, 20, 5.700000, 2.500000, 5.000000, 2.000000, 
149, 21, 5.500000, 4.200000, 1.400000, 0.200000, 
149, 22, 6.300000, 2.500000, 4.900000, 1.500000, 
149, 23, 5.000000, 3.500000, 1.600000, 0.600000, 
149, 24, 5.000000, 3.200000, 1.200000, 0.200000, 
149, 25, 5.200000, 3.400000, 1.400000, 0.200000, 
149, 26, 5.800000, 2.700000, 5.100000, 1.900000, 
149, 27, 5.800000, 4.000000, 1.200000, 0.200000, 
149, 28, 5.500000, 2.600000, 4.400000, 1.200000, 
149, 29, 6.700000, 3.100000, 4.400000, 1.400000, 
149, 30, 4.900000, 3.000000, 1.400000, 0.200000, 
149, 31, 5.800000, 2.700000, 5.100000, 1.900000, 
149, 32, 5.900000, 3.000000, 4.200000, 1.500000, 
149, 33, 6.100000, 2.800000, 4.700000, 1.200000, 
149, 34, 6.000000, 2.200000, 5.000000, 1.500000, 
149, 35, 6.700000, 3.300000, 5.700000, 2.500000, 
149, 36, 6.300000, 3.300000, 6.000000, 2.500000, 
149, 37, 5.600000, 2.700000, 4.200000, 1.300000, 
149, 38, 4.800000, 3.000000, 1.400000, 0.300000, 
149, 39, 5.700000, 2.800000, 4.500000, 1.300000, 
149, 40, 7.700000, 2.600000, 6.900000, 2.300000, 
149, 41, 5.400000, 3.000000, 4.500000, 1.500000, 
149, 42, 4.400000, 3.200000, 1.300000, 0.200000, 
149, 43, 5.700000, 2.800000, 4.100000, 1.300000, 
149, 44, 7.700000, 3.800000, 6.700000, 2.200000, 
149, 45, 5.500000, 2.400000, 3.700000, 1.000000, 
149, 46, 5.100000, 3.400000, 1.500000, 0.200000, 
149, 47, 5.800000, 2.800000, 5.100000, 2.400000, 
149, 48, 4.500000, 2.300000, 1.300000, 0.300000, 
149, 49, 7.900000, 3.800000, 6.400000, 2.000000, 
149, 50, 4.800000, 3.400000, 1.900000, 0.200000, 
149, 51, 4.800000, 3.100000, 1.600000, 0.200000, 
149, 52, 5.700000, 3.000000, 4.200000, 1.200000, 
149, 53, 6.500000, 2.800000, 4.600000, 1.500000, 
149, 54, 5.400000, 3.700000, 1.500000, 0.200000, 
149, 55, 4.900000, 3.100000, 1.500000, 0.100000, 
149, 56, 7.400000, 2.800000, 6.100000, 1.900000, 
149, 57, 6.900000, 3.100000, 4.900000, 1.500000, 
149, 58, 5.600000, 2.800000, 4.900000, 2.000000, 
149, 59, 4.400000, 2.900000, 1.400000, 0.200000, 
149, 60, 4.800000, 3.400000, 1.600000, 0.200000, 
149, 61, 5.700000, 3.800000, 1.700000, 0.300000, 
149, 62, 6.900000, 3.100000, 5.100000, 2.300000, 
149, 63, 6.000000, 2.900000, 4.500000, 1.500000, 
149, 64, 7.200000, 3.000000, 5.800000, 1.600000, 
149, 65, 6.100000, 3.000000, 4.600000, 1.400000, 
149, 66, 5.900000, 3.000000, 5.100000, 1.800000, 
149, 67, 6.000000, 3.000000, 4.800000, 1.800000, 
149, 68, 6.200000, 3.400000, 5.400000, 2.300000, 
149, 69, 6.400000, 3.100000, 5.500000, 1.800000, 
149, 70, 5.200000, 4.100000, 1.500000, 0.100000, 
149, 71, 6.300000, 3.400000, 5.600000, 2.400000, 
149, 72, 5.400000, 3.400000, 1.700000, 0.200000, 
149, 73, 6.800000, 3.000000, 5.500000, 2.100000, 
149, 74, 6.300000, 3.300000, 4.700000, 1.600000, 
149, 75, 6.100000, 3.000000, 4.900000, 1.800000, 
149, 76, 7.000000, 3.200000, 4.700000, 1.400000, 
149, 77, 4.600000, 3.400000, 1.400000, 0.300000, 
149, 78, 5.600000, 3.000000, 4.100000, 1.300000, 
149, 79, 5.200000, 2.700000, 3.900000, 1.400000, 
149, 80, 7.200000, 3.600000, 6.100000, 2.500000, 
149, 81, 5.200000, 3.500000, 1.500000, 0.200000, 
149, 82, 4.900000, 3.100000, 1.500000, 0.100000, 
149, 83, 5.100000, 3.700000, 1.500000, 0.400000, 
149, 84, 4.400000, 3.000000, 1.300000, 0.200000, 
149, 85, 4.600000, 3.600000, 1.000000, 0.200000, 
149, 86, 6.000000, 2.200000, 4.000000, 1.000000, 
149, 87, 7.600000, 3.000000, 6.600000, 2.100000, 
149, 88, 6.200000, 2.900000, 4.300000, 1.300000, 
149, 89, 5.300000, 3.700000, 1.500000, 0.200000, 
149, 90, 6.400000, 2.900000, 4.300000, 1.300000, 
149, 91, 6.500000, 3.000000, 5.800000, 2.200000, 
149, 92, 5.700000, 4.400000, 1.500000, 0.400000, 
149, 93, 6.300000, 2.300000, 4.400000, 1.300000, 
149, 94, 5.100000, 2.500000, 3.000000, 1.100000, 
149, 95, 6.900000, 3.200000, 5.700000, 2.300000, 
149, 96, 6.200000, 2.800000, 4.800000, 1.800000, 
149, 97, 5.000000, 3.600000, 1.400000, 0.200000, 
149, 98, 5.000000, 3.300000, 1.400000, 0.200000, 
149, 99, 7.700000, 3.000000, 6.100000, 2.300000, 
149, 100, 5.500000, 2.400000, 4.000000, 1.300000, 
149, 101, 5.100000, 3.500000, 1.400000, 0.200000, 
149, 102, 6.200000, 2.200000, 4.500000, 1.500000, 
149, 103, 5.400000, 3.400000, 1.500000, 0.400000, 
149, 104, 6.700000, 3.000000, 5.200000, 2.300000, 
149, 105, 4.300000, 3.000000, 1.100000, 0.100000, 
149, 106, 6.700000, 3.000000, 5.000000, 1.700000, 
149, 107, 4.700000, 3.200000, 1.600000, 0.200000, 
149, 108, 5.400000, 3.900000, 1.700000, 0.400000, 
149, 109, 6.700000, 3.300000, 5.700000, 2.100000, 
149, 110, 4.900000, 2.400000, 3.300000, 1.000000, 
149, 111, 6.600000, 3.000000, 4.400000, 1.400000, 
149, 112, 6.400000, 2.800000, 5.600000, 2.200000, 
149, 113, 6.900000, 3.100000, 5.400000, 2.100000, 
149, 114, 5.600000, 3.000000, 4.500000, 1.500000, 
149, 115, 5.000000, 3.500000, 1.300000, 0.300000, 
149, 116, 6.800000, 3.200000, 5.900000, 2.300000, 
149, 117, 6.300000, 2.900000, 5.600000, 1.800000, 
149, 118, 6.400000, 3.200000, 5.300000, 2.300000, 
149, 119, 5.800000, 2.700000, 3.900000, 1.200000, 
149, 120, 4.600000, 3.200000, 1.400000, 0.200000, 
149, 121, 7.700000, 2.800000, 6.700000, 2.000000, 
149, 122, 6.500000, 3.000000, 5.200000, 2.000000, 
149, 123, 4.800000, 3.000000, 1.400000, 0.100000, 
149, 124, 6.300000, 2.500000, 5.000000, 1.900000, 
149, 125, 5.000000, 3.400000, 1.600000, 0.400000, 
149, 126, 6.700000, 3.100000, 4.700000, 1.500000, 
149, 127, 6.300000, 2.800000, 5.100000, 1.500000, 
149, 128, 5.100000, 3.500000, 1.400000, 0.300000, 
149, 129, 5.000000, 2.000000, 3.500000, 1.000000, 
149, 130, 6.400000, 2.800000, 5.600000, 2.100000, 
149, 131, 5.500000, 3.500000, 1.300000, 0.200000, 
149, 132, 7.200000, 3.200000, 6.000000, 1.800000, 
149, 133, 5.000000, 3.000000, 1.600000, 0.200000, 
149, 134, 5.100000, 3.300000, 1.700000, 0.500000, 
149, 135, 5.600000, 2.900000, 3.600000, 1.300000, 
149, 136, 6.000000, 2.700000, 5.100000, 1.600000, 
149, 137, 6.400000, 3.200000, 4.500000, 1.500000, 
149, 138, 6.500000, 3.000000, 5.500000, 1.800000, 
149, 139, 5.100000, 3.800000, 1.900000, 0.400000, 
149, 140, 5.600000, 2.500000, 3.900000, 1.100000, 
149, 141, 5.800000, 2.700000, 4.100000, 1.000000, 
149, 142, 4.600000, 3.100000, 1.500000, 0.200000, 
149, 143, 4.700000, 3.200000, 1.300000, 0.200000, 
149, 144, 5.400000, 3.900000, 1.300000, 0.400000, 
149, 145, 6.300000, 2.700000, 4.900000, 1.800000, 
149, 146, 6.600000, 2.900000, 4.600000, 1.300000, 
149, 147, 6.800000, 2.800000, 4.800000, 1.400000, 
149, 148, 7.300000, 2.900000, 6.300000, 1.800000, 
150, 0, 5.600000, 2.500000, 3.900000, 1.100000, 
150, 1, 4.900000, 3.000000, 1.400000, 0.200000, 
150, 2, 5.000000, 3.300000, 1.400000, 0.200000, 
150, 3, 5.900000, 3.000000, 5.100000, 1.800000, 
150, 4, 5.100000, 3.800000, 1.500000, 0.300000, 
150, 5, 5.900000, 3.200000, 4.800000, 1.800000, 
150, 6, 5.000000, 3.000000, 1.600000, 0.200000, 
150, 7, 5.700000, 2.900000, 4.200000, 1.300000, 
150, 8, 5.500000, 4.200000, 1.400000, 0.200000, 
150, 9, 5.500000, 2.300000, 4.000000, 1.300000, 
150, 10, 4.900000, 3.100000, 1.500000, 0.100000, 
150, 11, 4.900000, 2.400000, 3.300000, 1.000000, 
150, 12, 5.000000, 3.400000, 1.600000, 0.400000, 
150, 13, 5.800000, 2.600000, 4.000000, 1.200000, 
150, 14, 4.700000, 3.200000, 1.300000, 0.200000, 
150, 15, 6.000000, 2.700000, 5.100000, 1.600000, 
150, 16, 6.400000, 3.200000, 4.500000, 1.500000, 
150, 17, 5.000000, 2.300000, 3.300000, 1.000000, 
150, 18, 6.400000, 2.900000, 4.300000, 1.300000, 
150, 19, 5.400000, 3.700000, 1.500000, 0.200000, 
150, 20, 5.100000, 2.500000, 3.000000, 1.100000, 
150, 21, 6.500000, 3.200000, 5.100000, 2.000000, 
150, 22, 4.600000, 3.600000, 1.000000, 0.200000, 
150, 23, 5.000000, 3.600000, 1.400000, 0.200000, 
150, 24, 5.400000, 3.900000, 1.300000, 0.400000, 
150, 25, 7.200000, 3.000000, 5.800000, 1.600000, 
150, 26, 5.000000, 3.500000, 1.600000, 0.600000, 
150, 27, 5.700000, 2.800000, 4.500000, 1.300000, 
150, 28, 6.700000, 3.300000, 5.700000, 2.500000, 
150, 29, 5.200000, 2.700000, 3.900000, 1.400000, 
150, 30, 5.600000, 3.000000, 4.100000, 1.300000, 
150, 31, 5.500000, 2.400000, 3.800000, 1.100000, 
150, 32, 6.000000, 2.200000, 5.000000, 1.500000, 
150, 33, 6.000000, 2.200000, 4.000000, 1.000000, 
150, 34, 6.400000, 3.200000, 5.300000, 2.300000, 
150, 35, 4.600000, 3.200000, 1.400000, 0.200000, 
150, 36, 4.700000, 3.200000, 1.600000, 0.200000, 
150, 37, 5.600000, 3.000000, 4.500000, 1.500000, 
150, 38, 7.200000, 3.200000, 6.000000, 1.800000, 
150, 39, 6.400000, 3.100000, 5.500000, 1.800000, 
150, 40, 4.800000, 3.100000, 1.600000, 0.200000, 
150, 41, 5.000000, 3.400000, 1.500000, 0.200000, 
150, 42, 6.500000, 3.000000, 5.800000, 2.200000, 
150, 43, 5.800000, 2.700000, 3.900000, 1.200000, 
150, 44, 6.700000, 3.100000, 5.600000, 2.400000, 
150, 45, 4.400000, 2.900000, 1.400000, 0.200000, 
150, 46, 7.400000, 2.800000, 6.100000, 1.900000, 
150, 47, 6.200000, 2.200000, 4.500000, 1.500000, 
150, 48, 6.000000, 3.400000, 4.500000, 1.600000, 
150, 49, 6.900000, 3.100000, 5.100000, 2.300000, 
150, 50, 5.200000, 4.100000, 1.500000, 0.100000, 
150, 51, 6.600000, 3.000000, 4.400000, 1.400000, 
150, 52, 7.700000, 2.800000, 6.700000, 2.000000, 
150, 53, 6.600000, 2.900000, 4.600000, 1.300000, 
150, 54, 5.100000, 3.800000, 1.600000, 0.200000, 
150, 55, 4.800000, 3.000000, 1.400000, 0.100000, 
150, 56, 6.000000, 2.900000, 4.500000, 1.500000, 
150, 57, 5.100000, 3.500000, 1.400000, 0.300000, 
150, 58, 7.900000, 3.800000, 6.400000, 2.000000, 
150, 59, 5.800000, 2.700000, 5.100000, 1.900000, 
150, 60, 4.600000, 3.100000, 1.500000, 0.200000, 
150, 61, 7.700000, 3.800000, 6.700000, 2.200000, 
150, 62, 4.400000, 3.000000, 1.300000, 0.200000, 
150, 63, 5.800000, 2.800000, 5.100000, 2.400000, 
150, 64, 4.900000, 3.100000, 1.500000, 0.100000, 
150, 65, 6.500000, 3.000000, 5.500000, 1.800000, 
150, 66, 5.800000, 2.700000, 5.100000, 1.900000, 
